Vp,gesch,age,herk,bildg,min,item,itemid,rat,typ
140,m,28,Hamburg,Abi,7,außer Betrieb sein,NH19_33,3,woe
140,m,28,Hamburg,Abi,7,keinerlei Mitgefühl haben,NH20_01,3,woe
140,m,28,Hamburg,Abi,7,ein schlechtes Gewissen haben,NH20_05,4,woe
140,m,28,Hamburg,Abi,7,einen empfindlichen Magen haben,NH20_07,3,woe
140,m,28,Hamburg,Abi,7,zur Seite gehen,NH20_12,4,woe
140,m,28,Hamburg,Abi,7,seine Meinung ändern,NH20_13,4,woe
140,m,28,Hamburg,Abi,7,jemandem die Laune verderben,NH20_16,3,woe
140,m,28,Hamburg,Abi,7,jemanden in Gefahr bringen,NH20_17,4,woe
140,m,28,Hamburg,Abi,7,sich schütteln vor Lachen,NH20_18,2,woe
140,m,28,Hamburg,Abi,7,etwas auf Vorrat kaufen,NH20_19,4,woe
140,m,28,Hamburg,Abi,7,jemandes gutes Recht sein,NH20_22,3,woe
140,m,28,Hamburg,Abi,7,etwas zum Selbstzweck betreiben,NH20_23,3,woe
140,m,28,Hamburg,Abi,7,etwas im Halbschlaf hören,NH20_24,1,woe
140,m,28,Hamburg,Abi,7,Fahrerflucht begehen,NH20_27,4,woe
140,m,28,Hamburg,Abi,7,auf dumme Gedanken kommen,NH20_28,2,woe
140,m,28,Hamburg,Abi,7,Schritttempo fahren,NH20_31,2,woe
142,m,18,Meck-Pom,Abi,87,keinen Spaß verstehen,NH14_06,3,woe
142,m,18,Meck-Pom,Abi,87,etwas an die Öffentlichkeit bringen,NH14_08,2,woe
142,m,18,Meck-Pom,Abi,87,auf jemanden ist kein Verlass,NH14_09,3,woe
142,m,18,Meck-Pom,Abi,87,jemandem die Vorfahrt nehmen,NH14_11,3,woe
142,m,18,Meck-Pom,Abi,87,sich nicht von der Stelle rühren,NH14_12,3,woe
142,m,18,Meck-Pom,Abi,87,einen Rausch haben,NH14_13,2,woe
142,m,18,Meck-Pom,Abi,87,jemandem Gesellschaft leisten,NH14_15,3,woe
142,m,18,Meck-Pom,Abi,87,auf der Durchreise sein,NH14_17,3,woe
142,m,18,Meck-Pom,Abi,87,keine Chance haben,NH14_18,3,woe
142,m,18,Meck-Pom,Abi,87,Folgerungen ziehen,NH14_19,3,woe
142,m,18,Meck-Pom,Abi,87,ein ungeschriebenes Gesetz sein,NH14_20,3,woe
142,m,18,Meck-Pom,Abi,87,in Führung gehen (beim Sport),NH14_22,4,woe
142,m,18,Meck-Pom,Abi,87,jemandem Unrecht tun,NH14_23,2,woe
142,m,18,Meck-Pom,Abi,87,zur Debatte stehen,NH14_24,3,woe
142,m,18,Meck-Pom,Abi,87,etwas aus Prinzip tun,NH14_25,3,woe
142,m,18,Meck-Pom,Abi,87,etwas in aller Deutlichkeit sagen,NH14_30,2,woe
142,m,18,Meck-Pom,Abi,87,jemandem die Laune verderben,NH14_31,3,woe
142,m,18,Meck-Pom,Abi,87,einen Eid schwören,NH19_01,3,woe
142,m,18,Meck-Pom,Abi,87,vor Gericht stehen (ein Angeklagter),NH19_03,3,woe
142,m,18,Meck-Pom,Abi,87,Der Schlauch kam zum Einsatz.),NH19_04,2,woe
142,m,18,Meck-Pom,Abi,87,im Team arbeiten,NH19_05,1,woe
142,m,18,Meck-Pom,Abi,87,an Bord gehen,NH19_06,1,woe
142,m,18,Meck-Pom,Abi,87,etwas ist in jemandes Interesse,NH19_10,3,woe
142,m,18,Meck-Pom,Abi,87,etwas in Stücke schlagen,NH19_11,3,woe
142,m,18,Meck-Pom,Abi,87,Langeweile haben,NH19_12,2,woe
142,m,18,Meck-Pom,Abi,87,sein eigenes Leben haben,NH19_14,2,woe
142,m,18,Meck-Pom,Abi,87,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
142,m,18,Meck-Pom,Abi,87,in Erfüllung gehen,NH19_17,3,woe
142,m,18,Meck-Pom,Abi,87,das Thema wechseln,NH19_19,4,woe
142,m,18,Meck-Pom,Abi,87,etwas ist nicht jemandes Sache,NH19_20,2,woe
142,m,18,Meck-Pom,Abi,87,jemanden im Vorbeigehen grüßen,NH19_21,3,woe
142,m,18,Meck-Pom,Abi,87,in Kontakt bleiben,NH19_23,3,woe
142,m,18,Meck-Pom,Abi,87,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
142,m,18,Meck-Pom,Abi,87,in Raten zahlen,NH19_28,4,woe
142,m,18,Meck-Pom,Abi,87,seine Berechtigung haben,NH19_29,2,woe
142,m,18,Meck-Pom,Abi,87,in Hörweite sein,NH19_32,2,woe
142,m,18,Meck-Pom,Abi,87,außer Betrieb sein,NH19_33,3,woe
142,m,18,Meck-Pom,Abi,87,keinerlei Mitgefühl haben,NH20_01,2,woe
142,m,18,Meck-Pom,Abi,87,ein schlechtes Gewissen haben,NH20_05,3,woe
142,m,18,Meck-Pom,Abi,87,einen empfindlichen Magen haben,NH20_07,2,woe
142,m,18,Meck-Pom,Abi,87,zur Seite gehen,NH20_12,3,woe
142,m,18,Meck-Pom,Abi,87,seine Meinung ändern,NH20_13,3,woe
142,m,18,Meck-Pom,Abi,87,jemandem die Laune verderben,NH20_16,3,woe
142,m,18,Meck-Pom,Abi,87,jemanden in Gefahr bringen,NH20_17,2,woe
142,m,18,Meck-Pom,Abi,87,sich schütteln vor Lachen,NH20_18,1,woe
142,m,18,Meck-Pom,Abi,87,etwas auf Vorrat kaufen,NH20_19,3,woe
142,m,18,Meck-Pom,Abi,87,jemandes gutes Recht sein,NH20_22,3,woe
142,m,18,Meck-Pom,Abi,87,etwas zum Selbstzweck betreiben,NH20_23,3,woe
142,m,18,Meck-Pom,Abi,87,etwas im Halbschlaf hören,NH20_24,2,woe
142,m,18,Meck-Pom,Abi,87,Fahrerflucht begehen,NH20_27,4,woe
142,m,18,Meck-Pom,Abi,87,auf dumme Gedanken kommen,NH20_28,3,woe
142,m,18,Meck-Pom,Abi,87,Schritttempo fahren,NH20_31,3,woe
143,w,35,NRW,MR,79,keinen Spaß verstehen,NH14_06,2,woe
143,w,35,NRW,MR,79,etwas an die Öffentlichkeit bringen,NH14_08,4,woe
143,w,35,NRW,MR,79,auf jemanden ist kein Verlass,NH14_09,4,woe
143,w,35,NRW,MR,79,jemandem die Vorfahrt nehmen,NH14_11,4,woe
143,w,35,NRW,MR,79,sich nicht von der Stelle rühren,NH14_12,4,woe
143,w,35,NRW,MR,79,einen Rausch haben,NH14_13,4,woe
143,w,35,NRW,MR,79,jemandem Gesellschaft leisten,NH14_15,4,woe
143,w,35,NRW,MR,79,auf der Durchreise sein,NH14_17,4,woe
143,w,35,NRW,MR,79,keine Chance haben,NH14_18,4,woe
143,w,35,NRW,MR,79,Folgerungen ziehen,NH14_19,3,woe
143,w,35,NRW,MR,79,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
143,w,35,NRW,MR,79,in Führung gehen (beim Sport),NH14_22,4,woe
143,w,35,NRW,MR,79,jemandem Unrecht tun,NH14_23,4,woe
143,w,35,NRW,MR,79,zur Debatte stehen,NH14_24,4,woe
143,w,35,NRW,MR,79,etwas aus Prinzip tun,NH14_25,4,woe
143,w,35,NRW,MR,79,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
143,w,35,NRW,MR,79,jemandem die Laune verderben,NH14_31,4,woe
143,w,35,NRW,MR,79,einen Eid schwören,NH19_01,3,woe
143,w,35,NRW,MR,79,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
143,w,35,NRW,MR,79,Der Schlauch kam zum Einsatz.),NH19_04,4,woe
143,w,35,NRW,MR,79,im Team arbeiten,NH19_05,3,woe
143,w,35,NRW,MR,79,an Bord gehen,NH19_06,3,woe
143,w,35,NRW,MR,79,etwas ist in jemandes Interesse,NH19_10,4,woe
143,w,35,NRW,MR,79,etwas in Stücke schlagen,NH19_11,3,woe
143,w,35,NRW,MR,79,Langeweile haben,NH19_12,3,woe
143,w,35,NRW,MR,79,sein eigenes Leben haben,NH19_14,4,woe
143,w,35,NRW,MR,79,Das Handy leistet ihr gute Dienste.),NH19_16,3,woe
143,w,35,NRW,MR,79,in Erfüllung gehen,NH19_17,4,woe
143,w,35,NRW,MR,79,das Thema wechseln,NH19_19,4,woe
143,w,35,NRW,MR,79,etwas ist nicht jemandes Sache,NH19_20,3,woe
143,w,35,NRW,MR,79,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
143,w,35,NRW,MR,79,in Kontakt bleiben,NH19_23,4,woe
143,w,35,NRW,MR,79,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
143,w,35,NRW,MR,79,in Raten zahlen,NH19_28,4,woe
143,w,35,NRW,MR,79,seine Berechtigung haben,NH19_29,4,woe
143,w,35,NRW,MR,79,in Hörweite sein,NH19_32,4,woe
143,w,35,NRW,MR,79,außer Betrieb sein,NH19_33,4,woe
143,w,35,NRW,MR,79,keinerlei Mitgefühl haben,NH20_01,4,woe
143,w,35,NRW,MR,79,ein schlechtes Gewissen haben,NH20_05,4,woe
143,w,35,NRW,MR,79,einen empfindlichen Magen haben,NH20_07,4,woe
143,w,35,NRW,MR,79,zur Seite gehen,NH20_12,3,woe
143,w,35,NRW,MR,79,seine Meinung ändern,NH20_13,4,woe
143,w,35,NRW,MR,79,jemandem die Laune verderben,NH20_16,3,woe
143,w,35,NRW,MR,79,jemanden in Gefahr bringen,NH20_17,4,woe
143,w,35,NRW,MR,79,sich schütteln vor Lachen,NH20_18,3,woe
143,w,35,NRW,MR,79,etwas auf Vorrat kaufen,NH20_19,4,woe
143,w,35,NRW,MR,79,jemandes gutes Recht sein,NH20_22,2,woe
143,w,35,NRW,MR,79,etwas zum Selbstzweck betreiben,NH20_23,3,woe
143,w,35,NRW,MR,79,etwas im Halbschlaf hören,NH20_24,3,woe
143,w,35,NRW,MR,79,Fahrerflucht begehen,NH20_27,4,woe
143,w,35,NRW,MR,79,auf dumme Gedanken kommen,NH20_28,4,woe
143,w,35,NRW,MR,79,Schritttempo fahren,NH20_31,4,woe
144,m,29,Thür,Abi,48,keinen Spaß verstehen,NH14_06,1,woe
144,m,29,Thür,Abi,48,etwas an die Öffentlichkeit bringen,NH14_08,4,woe
144,m,29,Thür,Abi,48,auf jemanden ist kein Verlass,NH14_09,4,woe
144,m,29,Thür,Abi,48,jemandem die Vorfahrt nehmen,NH14_11,4,woe
144,m,29,Thür,Abi,48,sich nicht von der Stelle rühren,NH14_12,4,woe
144,m,29,Thür,Abi,48,einen Rausch haben,NH14_13,2,woe
144,m,29,Thür,Abi,48,jemandem Gesellschaft leisten,NH14_15,4,woe
144,m,29,Thür,Abi,48,auf der Durchreise sein,NH14_17,3,woe
144,m,29,Thür,Abi,48,keine Chance haben,NH14_18,4,woe
144,m,29,Thür,Abi,48,Folgerungen ziehen,NH14_19,4,woe
144,m,29,Thür,Abi,48,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
144,m,29,Thür,Abi,48,in Führung gehen (beim Sport),NH14_22,4,woe
144,m,29,Thür,Abi,48,jemandem Unrecht tun,NH14_23,4,woe
144,m,29,Thür,Abi,48,zur Debatte stehen,NH14_24,4,woe
144,m,29,Thür,Abi,48,etwas aus Prinzip tun,NH14_25,4,woe
144,m,29,Thür,Abi,48,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
144,m,29,Thür,Abi,48,jemandem die Laune verderben,NH14_31,2,woe
144,m,29,Thür,Abi,48,einen Eid schwören,NH19_01,2,woe
144,m,29,Thür,Abi,48,vor Gericht stehen (ein Angeklagter),NH19_03,3,woe
144,m,29,Thür,Abi,48,Der Schlauch kam zum Einsatz.),NH19_04,1,woe
144,m,29,Thür,Abi,48,im Team arbeiten,NH19_05,1,woe
144,m,29,Thür,Abi,48,an Bord gehen,NH19_06,2,woe
144,m,29,Thür,Abi,48,etwas ist in jemandes Interesse,NH19_10,4,woe
144,m,29,Thür,Abi,48,etwas in Stücke schlagen,NH19_11,2,woe
144,m,29,Thür,Abi,48,Langeweile haben,NH19_12,3,woe
144,m,29,Thür,Abi,48,sein eigenes Leben haben,NH19_14,4,woe
144,m,29,Thür,Abi,48,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
144,m,29,Thür,Abi,48,in Erfüllung gehen,NH19_17,4,woe
144,m,29,Thür,Abi,48,das Thema wechseln,NH19_19,4,woe
144,m,29,Thür,Abi,48,etwas ist nicht jemandes Sache,NH19_20,2,woe
144,m,29,Thür,Abi,48,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
144,m,29,Thür,Abi,48,in Kontakt bleiben,NH19_23,4,woe
144,m,29,Thür,Abi,48,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
144,m,29,Thür,Abi,48,in Raten zahlen,NH19_28,4,woe
144,m,29,Thür,Abi,48,seine Berechtigung haben,NH19_29,4,woe
144,m,29,Thür,Abi,48,in Hörweite sein,NH19_32,3,woe
144,m,29,Thür,Abi,48,außer Betrieb sein,NH19_33,4,woe
144,m,29,Thür,Abi,48,keinerlei Mitgefühl haben,NH20_01,4,woe
144,m,29,Thür,Abi,48,ein schlechtes Gewissen haben,NH20_05,4,woe
144,m,29,Thür,Abi,48,einen empfindlichen Magen haben,NH20_07,2,woe
144,m,29,Thür,Abi,48,zur Seite gehen,NH20_12,2,woe
144,m,29,Thür,Abi,48,seine Meinung ändern,NH20_13,4,woe
144,m,29,Thür,Abi,48,jemandem die Laune verderben,NH20_16,4,woe
144,m,29,Thür,Abi,48,jemanden in Gefahr bringen,NH20_17,4,woe
144,m,29,Thür,Abi,48,sich schütteln vor Lachen,NH20_18,2,woe
144,m,29,Thür,Abi,48,etwas auf Vorrat kaufen,NH20_19,4,woe
144,m,29,Thür,Abi,48,jemandes gutes Recht sein,NH20_22,4,woe
144,m,29,Thür,Abi,48,etwas zum Selbstzweck betreiben,NH20_23,3,woe
144,m,29,Thür,Abi,48,etwas im Halbschlaf hören,NH20_24,4,woe
144,m,29,Thür,Abi,48,Fahrerflucht begehen,NH20_27,4,woe
144,m,29,Thür,Abi,48,auf dumme Gedanken kommen,NH20_28,3,woe
144,m,29,Thür,Abi,48,Schritttempo fahren,NH20_31,4,woe
145,m,23,NRW,Abi,58,keinen Spaß verstehen,NH14_06,2,woe
145,m,23,NRW,Abi,58,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
145,m,23,NRW,Abi,58,auf jemanden ist kein Verlass,NH14_09,2,woe
145,m,23,NRW,Abi,58,jemandem die Vorfahrt nehmen,NH14_11,4,woe
145,m,23,NRW,Abi,58,sich nicht von der Stelle rühren,NH14_12,4,woe
145,m,23,NRW,Abi,58,einen Rausch haben,NH14_13,2,woe
145,m,23,NRW,Abi,58,jemandem Gesellschaft leisten,NH14_15,4,woe
145,m,23,NRW,Abi,58,auf der Durchreise sein,NH14_17,4,woe
145,m,23,NRW,Abi,58,keine Chance haben,NH14_18,3,woe
145,m,23,NRW,Abi,58,Folgerungen ziehen,NH14_19,2,woe
145,m,23,NRW,Abi,58,ein ungeschriebenes Gesetz sein,NH14_20,3,woe
145,m,23,NRW,Abi,58,in Führung gehen (beim Sport),NH14_22,3,woe
145,m,23,NRW,Abi,58,jemandem Unrecht tun,NH14_23,2,woe
145,m,23,NRW,Abi,58,zur Debatte stehen,NH14_24,3,woe
145,m,23,NRW,Abi,58,etwas aus Prinzip tun,NH14_25,2,woe
145,m,23,NRW,Abi,58,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
145,m,23,NRW,Abi,58,jemandem die Laune verderben,NH14_31,3,woe
145,m,23,NRW,Abi,58,einen Eid schwören,NH19_01,3,woe
145,m,23,NRW,Abi,58,vor Gericht stehen (ein Angeklagter),NH19_03,3,woe
145,m,23,NRW,Abi,58,Der Schlauch kam zum Einsatz.),NH19_04,4,woe
145,m,23,NRW,Abi,58,im Team arbeiten,NH19_05,3,woe
145,m,23,NRW,Abi,58,an Bord gehen,NH19_06,3,woe
145,m,23,NRW,Abi,58,etwas ist in jemandes Interesse,NH19_10,4,woe
145,m,23,NRW,Abi,58,etwas in Stücke schlagen,NH19_11,3,woe
145,m,23,NRW,Abi,58,Langeweile haben,NH19_12,4,woe
145,m,23,NRW,Abi,58,sein eigenes Leben haben,NH19_14,3,woe
145,m,23,NRW,Abi,58,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
145,m,23,NRW,Abi,58,in Erfüllung gehen,NH19_17,3,woe
145,m,23,NRW,Abi,58,das Thema wechseln,NH19_19,4,woe
145,m,23,NRW,Abi,58,etwas ist nicht jemandes Sache,NH19_20,4,woe
145,m,23,NRW,Abi,58,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
145,m,23,NRW,Abi,58,in Kontakt bleiben,NH19_23,3,woe
145,m,23,NRW,Abi,58,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
145,m,23,NRW,Abi,58,in Raten zahlen,NH19_28,4,woe
145,m,23,NRW,Abi,58,seine Berechtigung haben,NH19_29,2,woe
145,m,23,NRW,Abi,58,in Hörweite sein,NH19_32,3,woe
145,m,23,NRW,Abi,58,außer Betrieb sein,NH19_33,3,woe
145,m,23,NRW,Abi,58,keinerlei Mitgefühl haben,NH20_01,3,woe
145,m,23,NRW,Abi,58,ein schlechtes Gewissen haben,NH20_05,2,woe
145,m,23,NRW,Abi,58,einen empfindlichen Magen haben,NH20_07,3,woe
145,m,23,NRW,Abi,58,zur Seite gehen,NH20_12,4,woe
145,m,23,NRW,Abi,58,seine Meinung ändern,NH20_13,4,woe
145,m,23,NRW,Abi,58,jemandem die Laune verderben,NH20_16,3,woe
145,m,23,NRW,Abi,58,jemanden in Gefahr bringen,NH20_17,3,woe
145,m,23,NRW,Abi,58,sich schütteln vor Lachen,NH20_18,2,woe
145,m,23,NRW,Abi,58,etwas auf Vorrat kaufen,NH20_19,3,woe
145,m,23,NRW,Abi,58,jemandes gutes Recht sein,NH20_22,2,woe
145,m,23,NRW,Abi,58,etwas zum Selbstzweck betreiben,NH20_23,3,woe
145,m,23,NRW,Abi,58,etwas im Halbschlaf hören,NH20_24,2,woe
145,m,23,NRW,Abi,58,Fahrerflucht begehen,NH20_27,3,woe
145,m,23,NRW,Abi,58,auf dumme Gedanken kommen,NH20_28,2,woe
145,m,23,NRW,Abi,58,Schritttempo fahren,NH20_31,3,woe
151,m,28,NRW,Uni,62,keinen Spaß verstehen,NH14_06,1,woe
151,m,28,NRW,Uni,62,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
151,m,28,NRW,Uni,62,auf jemanden ist kein Verlass,NH14_09,2,woe
151,m,28,NRW,Uni,62,jemandem die Vorfahrt nehmen,NH14_11,4,woe
151,m,28,NRW,Uni,62,sich nicht von der Stelle rühren,NH14_12,3,woe
151,m,28,NRW,Uni,62,einen Rausch haben,NH14_13,4,woe
151,m,28,NRW,Uni,62,jemandem Gesellschaft leisten,NH14_15,4,woe
151,m,28,NRW,Uni,62,auf der Durchreise sein,NH14_17,4,woe
151,m,28,NRW,Uni,62,keine Chance haben,NH14_18,3,woe
151,m,28,NRW,Uni,62,Folgerungen ziehen,NH14_19,4,woe
151,m,28,NRW,Uni,62,ein ungeschriebenes Gesetz sein,NH14_20,1,woe
151,m,28,NRW,Uni,62,in Führung gehen (beim Sport),NH14_22,3,woe
151,m,28,NRW,Uni,62,jemandem Unrecht tun,NH14_23,3,woe
151,m,28,NRW,Uni,62,zur Debatte stehen,NH14_24,2,woe
151,m,28,NRW,Uni,62,etwas aus Prinzip tun,NH14_25,2,woe
151,m,28,NRW,Uni,62,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
151,m,28,NRW,Uni,62,jemandem die Laune verderben,NH14_31,4,woe
151,m,28,NRW,Uni,62,einen Eid schwören,NH19_01,4,woe
151,m,28,NRW,Uni,62,vor Gericht stehen (ein Angeklagter),NH19_03,3,woe
151,m,28,NRW,Uni,62,Der Schlauch kam zum Einsatz.),NH19_04,4,woe
151,m,28,NRW,Uni,62,im Team arbeiten,NH19_05,3,woe
151,m,28,NRW,Uni,62,an Bord gehen,NH19_06,1,woe
151,m,28,NRW,Uni,62,etwas ist in jemandes Interesse,NH19_10,4,woe
151,m,28,NRW,Uni,62,etwas in Stücke schlagen,NH19_11,3,woe
151,m,28,NRW,Uni,62,Langeweile haben,NH19_12,3,woe
151,m,28,NRW,Uni,62,sein eigenes Leben haben,NH19_14,3,woe
151,m,28,NRW,Uni,62,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
151,m,28,NRW,Uni,62,in Erfüllung gehen,NH19_17,3,woe
151,m,28,NRW,Uni,62,das Thema wechseln,NH19_19,3,woe
151,m,28,NRW,Uni,62,etwas ist nicht jemandes Sache,NH19_20,1,woe
151,m,28,NRW,Uni,62,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
151,m,28,NRW,Uni,62,in Kontakt bleiben,NH19_23,1,woe
151,m,28,NRW,Uni,62,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
151,m,28,NRW,Uni,62,in Raten zahlen,NH19_28,4,woe
151,m,28,NRW,Uni,62,seine Berechtigung haben,NH19_29,2,woe
151,m,28,NRW,Uni,62,in Hörweite sein,NH19_32,4,woe
151,m,28,NRW,Uni,62,außer Betrieb sein,NH19_33,4,woe
151,m,28,NRW,Uni,62,keinerlei Mitgefühl haben,NH20_01,1,woe
151,m,28,NRW,Uni,62,ein schlechtes Gewissen haben,NH20_05,1,woe
151,m,28,NRW,Uni,62,einen empfindlichen Magen haben,NH20_07,3,woe
151,m,28,NRW,Uni,62,zur Seite gehen,NH20_12,4,woe
151,m,28,NRW,Uni,62,seine Meinung ändern,NH20_13,1,woe
151,m,28,NRW,Uni,62,jemandem die Laune verderben,NH20_16,2,woe
151,m,28,NRW,Uni,62,jemanden in Gefahr bringen,NH20_17,3,woe
151,m,28,NRW,Uni,62,sich schütteln vor Lachen,NH20_18,2,woe
151,m,28,NRW,Uni,62,etwas auf Vorrat kaufen,NH20_19,3,woe
151,m,28,NRW,Uni,62,jemandes gutes Recht sein,NH20_22,1,woe
151,m,28,NRW,Uni,62,etwas zum Selbstzweck betreiben,NH20_23,2,woe
151,m,28,NRW,Uni,62,etwas im Halbschlaf hören,NH20_24,4,woe
151,m,28,NRW,Uni,62,Fahrerflucht begehen,NH20_27,4,woe
151,m,28,NRW,Uni,62,auf dumme Gedanken kommen,NH20_28,1,woe
151,m,28,NRW,Uni,62,Schritttempo fahren,NH20_31,3,woe
155,w,29,Berlin,MR,46,keinen Spaß verstehen,NH14_06,1,woe
155,w,29,Berlin,MR,46,etwas an die Öffentlichkeit bringen,NH14_08,4,woe
155,w,29,Berlin,MR,46,auf jemanden ist kein Verlass,NH14_09,1,woe
155,w,29,Berlin,MR,46,jemandem die Vorfahrt nehmen,NH14_11,4,woe
155,w,29,Berlin,MR,46,sich nicht von der Stelle rühren,NH14_12,1,woe
155,w,29,Berlin,MR,46,einen Rausch haben,NH14_13,1,woe
155,w,29,Berlin,MR,46,jemandem Gesellschaft leisten,NH14_15,1,woe
155,w,29,Berlin,MR,46,auf der Durchreise sein,NH14_17,1,woe
155,w,29,Berlin,MR,46,keine Chance haben,NH14_18,1,woe
155,w,29,Berlin,MR,46,Folgerungen ziehen,NH14_19,4,woe
155,w,29,Berlin,MR,46,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
155,w,29,Berlin,MR,46,in Führung gehen (beim Sport),NH14_22,3,woe
155,w,29,Berlin,MR,46,jemandem Unrecht tun,NH14_23,1,woe
155,w,29,Berlin,MR,46,zur Debatte stehen,NH14_24,4,woe
155,w,29,Berlin,MR,46,etwas aus Prinzip tun,NH14_25,3,woe
155,w,29,Berlin,MR,46,etwas in aller Deutlichkeit sagen,NH14_30,1,woe
155,w,29,Berlin,MR,46,jemandem die Laune verderben,NH14_31,4,woe
155,w,29,Berlin,MR,46,einen Eid schwören,NH19_01,4,woe
155,w,29,Berlin,MR,46,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
155,w,29,Berlin,MR,46,Der Schlauch kam zum Einsatz.),NH19_04,1,woe
155,w,29,Berlin,MR,46,im Team arbeiten,NH19_05,1,woe
155,w,29,Berlin,MR,46,an Bord gehen,NH19_06,3,woe
155,w,29,Berlin,MR,46,etwas ist in jemandes Interesse,NH19_10,4,woe
155,w,29,Berlin,MR,46,etwas in Stücke schlagen,NH19_11,1,woe
155,w,29,Berlin,MR,46,Langeweile haben,NH19_12,4,woe
155,w,29,Berlin,MR,46,sein eigenes Leben haben,NH19_14,4,woe
155,w,29,Berlin,MR,46,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
155,w,29,Berlin,MR,46,in Erfüllung gehen,NH19_17,1,woe
155,w,29,Berlin,MR,46,das Thema wechseln,NH19_19,4,woe
155,w,29,Berlin,MR,46,etwas ist nicht jemandes Sache,NH19_20,1,woe
155,w,29,Berlin,MR,46,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
155,w,29,Berlin,MR,46,in Kontakt bleiben,NH19_23,4,woe
155,w,29,Berlin,MR,46,etwas zu seinem Vorteil nutzen,NH19_26,2,woe
155,w,29,Berlin,MR,46,in Raten zahlen,NH19_28,4,woe
155,w,29,Berlin,MR,46,seine Berechtigung haben,NH19_29,4,woe
155,w,29,Berlin,MR,46,in Hörweite sein,NH19_32,4,woe
155,w,29,Berlin,MR,46,außer Betrieb sein,NH19_33,4,woe
155,w,29,Berlin,MR,46,keinerlei Mitgefühl haben,NH20_01,4,woe
155,w,29,Berlin,MR,46,ein schlechtes Gewissen haben,NH20_05,4,woe
155,w,29,Berlin,MR,46,einen empfindlichen Magen haben,NH20_07,1,woe
155,w,29,Berlin,MR,46,zur Seite gehen,NH20_12,4,woe
155,w,29,Berlin,MR,46,seine Meinung ändern,NH20_13,4,woe
155,w,29,Berlin,MR,46,jemandem die Laune verderben,NH20_16,4,woe
155,w,29,Berlin,MR,46,jemanden in Gefahr bringen,NH20_17,4,woe
155,w,29,Berlin,MR,46,sich schütteln vor Lachen,NH20_18,1,woe
155,w,29,Berlin,MR,46,etwas auf Vorrat kaufen,NH20_19,4,woe
155,w,29,Berlin,MR,46,jemandes gutes Recht sein,NH20_22,4,woe
155,w,29,Berlin,MR,46,etwas zum Selbstzweck betreiben,NH20_23,4,woe
155,w,29,Berlin,MR,46,etwas im Halbschlaf hören,NH20_24,4,woe
155,w,29,Berlin,MR,46,Fahrerflucht begehen,NH20_27,4,woe
155,w,29,Berlin,MR,46,auf dumme Gedanken kommen,NH20_28,1,woe
155,w,29,Berlin,MR,46,Schritttempo fahren,NH20_31,4,woe
157,w,25,NRW,MR,64,keinen Spaß verstehen,NH14_06,1,woe
157,w,25,NRW,MR,64,etwas an die Öffentlichkeit bringen,NH14_08,2,woe
157,w,25,NRW,MR,64,auf jemanden ist kein Verlass,NH14_09,4,woe
157,w,25,NRW,MR,64,jemandem die Vorfahrt nehmen,NH14_11,4,woe
157,w,25,NRW,MR,64,sich nicht von der Stelle rühren,NH14_12,2,woe
157,w,25,NRW,MR,64,einen Rausch haben,NH14_13,2,woe
157,w,25,NRW,MR,64,jemandem Gesellschaft leisten,NH14_15,3,woe
157,w,25,NRW,MR,64,auf der Durchreise sein,NH14_17,1,woe
157,w,25,NRW,MR,64,keine Chance haben,NH14_18,2,woe
157,w,25,NRW,MR,64,Folgerungen ziehen,NH14_19,1,woe
157,w,25,NRW,MR,64,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
157,w,25,NRW,MR,64,in Führung gehen (beim Sport),NH14_22,3,woe
157,w,25,NRW,MR,64,jemandem Unrecht tun,NH14_23,3,woe
157,w,25,NRW,MR,64,zur Debatte stehen,NH14_24,2,woe
157,w,25,NRW,MR,64,etwas aus Prinzip tun,NH14_25,1,woe
157,w,25,NRW,MR,64,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
